"","TR","SUBID","order","CONN_ID","stim_number","stim_name","artist","yearofrelease","liking","yearofbirth","familiarity","SSA","age_bin","TR_onset","second_onset","memory.evoking.","ID","PC_univ","HC_univ"
"18170",17,"BFOR",1,22,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1944,4,20,"",1,0.475,"",5,211.68,165.91
"18171",17,"CWEI",1,7,18,"Hoquetus II","Johannes Kretz","",NA,1941,1,NA,"",1,0.475,"",6,205.6,160.87
"18172",17,"DFAI",1,12,5,"The Boxer","Simon & Garkfunkel","1970",NA,1953,4,17,"adolescence",1,0.475,"",7,248.38,203.12
"18173",17,"DMET",1,30,17,"Light My Fire","The Doors","1967",4,1951,4,16,"adolescence",1,0.475,"y",8,211.14,188.28
"18174",17,"DMUN",1,25,15,"Nessun Dorma","Bocelli","",3,1968,4,NA,"",1,0.475,"",9,212.61,178.15
"18175",17,"EHER",1,16,23,"Vertigo Temporum","Hubert Ho","",NA,1958,1,NA,"",1,0.475,"",10,239.48,242.02
"18176",17,"EKAS",1,28,18,"Hoquetus II","Johannes Kretz","",3,1957,1,NA,"",1,0.475,"",11,208.11,192.64
"18177",17,"ELAR",1,21,11,"Hurt","Johnny Cash","",NA,1959,1,NA,"",1,0.475,"",12,246.19,181.32
"18178",17,"EROS",1,9,19,"Reminiscences","Steven Yi","",NA,1961,1,NA,"",1,0.475,"",13,213.4,186.91
"18179",17,"ETAL",1,34,13,"My Sweet Wyoming Home","Bill Staines","1975",3,1956,1,19,"",1,0.475,"",34,216.38,214.97
"18180",17,"FKEE",1,1,22,"Simmer","Hubert Ho","",NA,1963,2,NA,"",1,0.475,"",14,226.06,186.72
"18181",17,"GCAS",1,11,1,"Alabaster Box","CeCe Winans","1999",NA,1947,4,52,"",1,0.475,"",15,238.44,222
"18182",17,"GSHA",1,19,14,"Nocturne in C Sharp minor","Chopin","",NA,1955,1,NA,"",1,0.475,"",16,221.3,175.66
"18183",17,"JBAR",1,32,20,"There But for Fortune","Joan Baez","1964",3,1950,4,14,"adolescence",1,0.475,"",32,212.73,190.01
"18184",17,"JDEN",1,27,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",2,1968,1,NA,"",1,0.475,"",17,215.11,199.23
"18185",17,"JKAY",1,13,24,"Manual Labor","Hubert Ho","",NA,1950,1,NA,"",1,0.475,"",18,230.46,198.91
"18186",17,"JPRE",1,6,20,"Beyond the Horizon","Georg Hajdu","",1,1944,1,NA,"",1,0.475,"",19,207.07,169.4
"18187",17,"JSCH",1,2,19,"Reminiscences","Steven Yi","",NA,1951,1,NA,"",1,0.475,"",20,225.61,208.75
"18188",17,"LDIR",1,5,5,"Eet","Regina Spektor","2009",NA,1956,4,53,"",1,0.475,"",21,219.03,178.66
"18189",17,"LGEN",1,3,22,"Simmer","Hubert Ho","",NA,1955,2,NA,"",1,0.475,"",22,215.28,146.87
"18190",17,"LJAC",1,17,19,"Reminiscences","Steven Yi","",NA,1952,1,NA,"",1,0.475,"",23,244.05,190.97
"18191",17,"LOLE",1,14,15,"Nessun Dorma","Bocelli","",NA,1946,1,NA,"",1,0.475,"",24,233.6,195.45
"18192",17,"MBLO",1,8,6,"WakaJawaka","Frank Zappa","1972",NA,1953,4,19,"",1,0.475,"",25,233.62,209.54
"18193",17,"MCHA",1,35,18,"Big Girls Don't Cry","Frankie Valli & The Four Seasons","1988",4,1954,4,34,"adulthood",1,0.475,"",31,227.33,231.15
"18194",17,"MCOR",1,31,24,"Bicho de 7 Cabecas","Ze Ramalho","2017",4,1964,4,53,"adolescence",1,0.475,"",35,228.39,205.75
"18195",17,"NLEN",1,24,10,"John Wayne Gacy Jr.","Sufjan Stevens","",0,1942,1,NA,"",1,0.475,"",26,194.82,159.59
"18196",17,"OADE",1,29,18,"Should I Stay or Should I Go","The Clash","1982",4,1970,4,12,"childhood",1,0.475,"y",27,229.13,215.36
"18197",17,"RLIE",1,33,15,"Nantucket Sleighride","Mountain","1971",4,1960,4,11,"childhood",1,0.475,"",33,220.82,184.07
"18198",17,"SCAE",1,15,24,"Manual Labor","Hubert Ho","",NA,1965,1,NA,"",1,0.475,"",28,239.92,180
"18199",17,"TCIE",1,10,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1,0.475,"",29,213.33,166.94
"18200",17,"TSTA",1,23,4,"One  ","Mary J Blige, U2","2005",NA,1959,4,46,"",1,0.475,"",30,237.19,190.36
"18551",18,"190904GHER1",1,4,1,"Life on Mars","David Bowie","1971",NA,1953,3,18,"adolescence",1,0.475,"",1,205.4,188.85
"18552",18,"220914GHER1",1,26,5,"Long Distance Runaround","Yes","1971",3,1952,3,19,"",1,0.475,"",2,245.82,189.52
"18553",18,"AEHR",1,20,15,"Nessun Dorma","Bocelli","",NA,1960,4,NA,"",1,0.475,"",3,228.68,220.41
"18554",18,"ASHA",1,18,22,"Simmer","Hubert Ho","",NA,1951,1,NA,"",1,0.475,"",4,210.88,165.47
"18555",18,"BFOR",1,22,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1944,4,20,"",1,0.475,"",5,212.34,165.54
"18556",18,"CWEI",1,7,18,"Hoquetus II","Johannes Kretz","",NA,1941,1,NA,"",1,0.475,"",6,205.72,162.03
"18557",18,"DFAI",1,12,5,"The Boxer","Simon & Garkfunkel","1970",NA,1953,4,17,"adolescence",1,0.475,"",7,248.53,205.11
"18558",18,"DMET",1,30,17,"Light My Fire","The Doors","1967",4,1951,4,16,"adolescence",1,0.475,"y",8,210.27,185.71
"18559",18,"DMUN",1,25,15,"Nessun Dorma","Bocelli","",3,1968,4,NA,"",1,0.475,"",9,212.29,180.83
"18560",18,"EHER",1,16,23,"Vertigo Temporum","Hubert Ho","",NA,1958,1,NA,"",1,0.475,"",10,239.92,242.82
"18561",18,"EKAS",1,28,18,"Hoquetus II","Johannes Kretz","",3,1957,1,NA,"",1,0.475,"",11,208.09,193.6
"18562",18,"ELAR",1,21,11,"Hurt","Johnny Cash","",NA,1959,1,NA,"",1,0.475,"",12,244.84,178.41
"18563",18,"EROS",1,9,19,"Reminiscences","Steven Yi","",NA,1961,1,NA,"",1,0.475,"",13,213.3,186.34
"18564",18,"ETAL",1,34,13,"My Sweet Wyoming Home","Bill Staines","1975",3,1956,1,19,"",1,0.475,"",34,216.64,212.94
"18565",18,"FKEE",1,1,22,"Simmer","Hubert Ho","",NA,1963,2,NA,"",1,0.475,"",14,226.16,190.79
"18566",18,"GCAS",1,11,1,"Alabaster Box","CeCe Winans","1999",NA,1947,4,52,"",1,0.475,"",15,237.11,223.82
"18567",18,"GSHA",1,19,14,"Nocturne in C Sharp minor","Chopin","",NA,1955,1,NA,"",1,0.475,"",16,219.92,178.8
"18568",18,"JBAR",1,32,20,"There But for Fortune","Joan Baez","1964",3,1950,4,14,"adolescence",1,0.475,"",32,212.57,184.05
"18569",18,"JDEN",1,27,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",2,1968,1,NA,"",1,0.475,"",17,214.42,196.84
"18570",18,"JKAY",1,13,24,"Manual Labor","Hubert Ho","",NA,1950,1,NA,"",1,0.475,"",18,231.48,199.17
"18571",18,"JPRE",1,6,20,"Beyond the Horizon","Georg Hajdu","",1,1944,1,NA,"",1,0.475,"",19,207.56,169.16
"18572",18,"JSCH",1,2,19,"Reminiscences","Steven Yi","",NA,1951,1,NA,"",1,0.475,"",20,225.09,211.85
"18573",18,"LDIR",1,5,5,"Eet","Regina Spektor","2009",NA,1956,4,53,"",1,0.475,"",21,219.5,178.69
"18574",18,"LGEN",1,3,22,"Simmer","Hubert Ho","",NA,1955,2,NA,"",1,0.475,"",22,216.07,146.65
"18575",18,"LJAC",1,17,19,"Reminiscences","Steven Yi","",NA,1952,1,NA,"",1,0.475,"",23,244.57,194.81
"18576",18,"LOLE",1,14,15,"Nessun Dorma","Bocelli","",NA,1946,1,NA,"",1,0.475,"",24,233.68,191.4
"18577",18,"MBLO",1,8,6,"WakaJawaka","Frank Zappa","1972",NA,1953,4,19,"",1,0.475,"",25,233.73,210.49
"18578",18,"MCHA",1,35,18,"Big Girls Don't Cry","Frankie Valli & The Four Seasons","1988",4,1954,4,34,"adulthood",1,0.475,"",31,227.22,230.91
"18579",18,"MCOR",1,31,24,"Bicho de 7 Cabecas","Ze Ramalho","2017",4,1964,4,53,"adolescence",1,0.475,"",35,228.49,205.65
"18580",18,"NLEN",1,24,10,"John Wayne Gacy Jr.","Sufjan Stevens","",0,1942,1,NA,"",1,0.475,"",26,194.21,169.59
"18581",18,"OADE",1,29,18,"Should I Stay or Should I Go","The Clash","1982",4,1970,4,12,"childhood",1,0.475,"y",27,229.15,216.97
"18582",18,"RLIE",1,33,15,"Nantucket Sleighride","Mountain","1971",4,1960,4,11,"childhood",1,0.475,"",33,221.11,187.18
"18583",18,"SCAE",1,15,24,"Manual Labor","Hubert Ho","",NA,1965,1,NA,"",1,0.475,"",28,239.38,181.39
"18584",18,"TCIE",1,10,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1,0.475,"",29,212.94,164.96
"18585",18,"TSTA",1,23,4,"One  ","Mary J Blige, U2","2005",NA,1959,4,46,"",1,0.475,"",30,236.83,191.78
"18621",181,"190904GHER1",4,4,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1953,2,NA,"",181,85.975,"",1,203.95,189.05
"18622",181,"220914GHER1",4,26,9,"Cavatina Op. 130","Beethoven","",2,1952,2,NA,"",181,85.975,"",2,244.09,191.86
