"","TR","SUBID","order","CONN_ID","stim_number","stim_name","artist","yearofrelease","liking","yearofbirth","familiarity","SSA","age_bin","TR_onset","second_onset","memory.evoking.","ID","PC_univ","HC_univ"
"39178",84,"MBLO",2,8,20,"Beyond the Horizon","Georg Hajdu","",NA,1953,1,NA,"",61,28.975,"",25,234.33,205.95
"39179",84,"MCOR",2,31,11,"Rachmoninoff Concerto","","",4,1964,4,NA,"",61,28.975,"",35,226.75,206.83
"39180",84,"NLEN",2,24,18,"Hoquetus II","Johannes Kretz","",2,1942,1,NA,"",61,28.975,"",26,195.04,162.08
"39181",84,"OADE",2,29,4,"Heart of Glass","Blondie","1978",4,1970,4,8,"childhood",61,28.975,"y",27,229.15,215.38
"39182",84,"SCAE",2,15,20,"Beyond the Horizon","Georg Hajdu","",NA,1965,1,NA,"",61,28.975,"",28,239.03,178.53
"39183",84,"TCIE",2,10,23,"Vertigo Temporum","Hubert Ho","",NA,1960,1,NA,"",61,28.975,"",29,212.62,167.32
"39184",84,"TSTA",2,23,15,"Nessun Dorma","Bocelli","",NA,1959,4,NA,"",61,28.975,"",30,237.25,188.88
"39216",841,"190904GHER1",15,4,14,"Nocturne in C Sharp minor","Chopin","",NA,1953,3,NA,"",841,399.475,"",1,205.18,186.98
"39217",841,"220914GHER1",15,26,15,"Nessun Dorma","Bocelli","",1,1952,2,NA,"",841,399.475,"",2,246.57,187.79
"39218",841,"AEHR",15,20,7,"Adagio for Strings","Barber","",NA,1960,1,NA,"",841,399.475,"",3,231.86,217.25
"39219",841,"ASHA",15,18,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1951,2,NA,"",841,399.475,"",4,211.34,166.2
"39220",841,"BFOR",15,22,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1944,1,NA,"",841,399.475,"",5,212.1,166.52
"39221",841,"CWEI",15,7,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1941,4,23,"adulthood",841,399.475,"",6,207.55,163.09
"39222",841,"DFAI",15,12,8,"Symphony No. 2 Finale","Mahler","",NA,1953,1,NA,"",841,399.475,"",7,247.94,205.06
"39223",841,"DMET",15,30,3,"Like a Rolling Stone","Bob Dylan","1965",4,1951,4,14,"adolescence",841,399.475,"y (?)",8,209.09,187.14
"39224",841,"DMUN",15,25,14,"Nocturne in C Sharp minor","Chopin","",4,1968,4,NA,"",841,399.475,"",9,212.73,179.4
"39225",841,"EHER",15,16,24,"Manual Labor","Hubert Ho","",NA,1958,1,NA,"",841,399.475,"",10,240.52,241.03
"39226",841,"EKAS",15,28,4,"Patience","Tame Impala","2020",4,1957,4,63,"",841,399.475,"",11,210.16,194.47
"39227",841,"ELAR",15,21,7,"Adagio for Strings","Barber","",NA,1959,2,NA,"",841,399.475,"",12,243.85,181.77
"39228",841,"EROS",15,9,18,"Hoquetus II","Johannes Kretz","",NA,1961,1,NA,"",841,399.475,"",13,214.12,188.09
"39229",841,"FKEE",15,1,5,"Hey Jude","The Beatles","1970",NA,1963,4,7,"childhood",841,399.475,"",14,227.46,191.8
"39230",841,"GCAS",15,11,18,"Hoquetus II","Johannes Kretz","",NA,1947,1,NA,"",841,399.475,"",15,240.05,219.27
"39231",841,"GSHA",15,19,8,"Symphony No. 2 Finale","Mahler","",NA,1955,1,NA,"",841,399.475,"",16,223.58,176.39
"39232",841,"JDEN",15,27,22,"Simmer","Hubert Ho","",2,1968,1,NA,"",841,399.475,"",17,213.89,196.29
"39233",841,"JKAY",15,13,22,"Simmer","Hubert Ho","",NA,1950,0,NA,"",841,399.475,"",18,232.71,198.68
"39234",841,"JPRE",15,6,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",4,1944,4,NA,"",841,399.475,"",19,207.4,168.95
"39235",841,"JSCH",15,2,2,"My Old School","Steely Dan","1973",NA,1951,4,22,"adulthood",841,399.475,"",20,227.95,211.62
"39236",841,"LDIR",15,5,9,"Cavatina Op. 130","Beethoven","",NA,1956,1,NA,"",841,399.475,"",21,218.56,179.45
"39237",841,"LGEN",15,3,8,"Symphony No. 2 Finale","Mahler","",NA,1955,3,NA,"",841,399.475,"",22,215.24,148.91
"39238",841,"LJAC",15,17,24,"Manual Labor","Hubert Ho","",NA,1952,1,NA,"",841,399.475,"",23,248.71,194.21
"39239",841,"LOLE",15,14,6,"The Frst Time I Ever Saw Your Face","Peter, Paul, and Mary","1965",NA,1946,4,19,"",841,399.475,"",24,232.62,193.85
"39240",841,"MBLO",15,8,13,"Reckoner","Radiohead","",NA,1953,2,NA,"",841,399.475,"",25,231.17,208.58
"39241",841,"MCOR",15,31,6,"Kalu","Dalva de Oliveira","1952",3,1964,4,-12,"",841,399.475,"",35,224.14,205.01
"39242",841,"NLEN",15,24,24,"Manual Labor","Hubert Ho","",3,1942,2,NA,"",841,399.475,"",26,196.76,175.04
"39243",841,"OADE",15,29,22,"Africa","Toto","1982",4,1970,4,12,"childhood",841,399.475,"y",27,229.01,216.48
"39244",841,"SCAE",15,15,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1965,4,-1,"",841,399.475,"",28,239.5,178.72
"39245",841,"TCIE",15,10,20,"Beyond the Horizon","Georg Hajdu","",NA,1960,2,NA,"",841,399.475,"",29,213.98,166.71
"39246",841,"TSTA",15,23,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1959,4,5,"childhood",841,399.475,"",30,237.66,193.22
"39247",842,"190904GHER1",15,4,14,"Nocturne in C Sharp minor","Chopin","",NA,1953,3,NA,"",841,399.475,"",1,204.95,191.35
"39248",842,"220914GHER1",15,26,15,"Nessun Dorma","Bocelli","",1,1952,2,NA,"",841,399.475,"",2,245.81,190.57
"39249",842,"AEHR",15,20,7,"Adagio for Strings","Barber","",NA,1960,1,NA,"",841,399.475,"",3,230.74,218.73
"39250",842,"ASHA",15,18,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1951,2,NA,"",841,399.475,"",4,211.8,165.44
"39251",842,"BFOR",15,22,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1944,1,NA,"",841,399.475,"",5,211.9,166.44
"39252",842,"CWEI",15,7,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1941,4,23,"adulthood",841,399.475,"",6,208.23,163.5
"39253",842,"DFAI",15,12,8,"Symphony No. 2 Finale","Mahler","",NA,1953,1,NA,"",841,399.475,"",7,248.3,203.04
"39254",842,"DMET",15,30,3,"Like a Rolling Stone","Bob Dylan","1965",4,1951,4,14,"adolescence",841,399.475,"y (?)",8,209.08,186.95
"39255",842,"DMUN",15,25,14,"Nocturne in C Sharp minor","Chopin","",4,1968,4,NA,"",841,399.475,"",9,213.07,176.63
"39256",842,"EHER",15,16,24,"Manual Labor","Hubert Ho","",NA,1958,1,NA,"",841,399.475,"",10,241.03,237.32
"39257",842,"EKAS",15,28,4,"Patience","Tame Impala","2020",4,1957,4,63,"",841,399.475,"",11,209.87,193.5
"39258",842,"ELAR",15,21,7,"Adagio for Strings","Barber","",NA,1959,2,NA,"",841,399.475,"",12,243.26,178.5
"39259",842,"EROS",15,9,18,"Hoquetus II","Johannes Kretz","",NA,1961,1,NA,"",841,399.475,"",13,213.66,186.95
"39260",842,"FKEE",15,1,5,"Hey Jude","The Beatles","1970",NA,1963,4,7,"childhood",841,399.475,"",14,226.26,188.55
"39261",842,"GCAS",15,11,18,"Hoquetus II","Johannes Kretz","",NA,1947,1,NA,"",841,399.475,"",15,238.8,223.36
"39262",842,"GSHA",15,19,8,"Symphony No. 2 Finale","Mahler","",NA,1955,1,NA,"",841,399.475,"",16,223.4,176.38
"39263",842,"JDEN",15,27,22,"Simmer","Hubert Ho","",2,1968,1,NA,"",841,399.475,"",17,213.14,195.49
"39264",842,"JKAY",15,13,22,"Simmer","Hubert Ho","",NA,1950,0,NA,"",841,399.475,"",18,231.69,199.1
"39265",842,"JPRE",15,6,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",4,1944,4,NA,"",841,399.475,"",19,208.33,165.84
"39266",842,"JSCH",15,2,2,"My Old School","Steely Dan","1973",NA,1951,4,22,"adulthood",841,399.475,"",20,227.57,210.13
"39267",842,"LDIR",15,5,9,"Cavatina Op. 130","Beethoven","",NA,1956,1,NA,"",841,399.475,"",21,219.42,176.34
"39268",842,"LGEN",15,3,8,"Symphony No. 2 Finale","Mahler","",NA,1955,3,NA,"",841,399.475,"",22,213.91,147.05
"39269",842,"LJAC",15,17,24,"Manual Labor","Hubert Ho","",NA,1952,1,NA,"",841,399.475,"",23,246.04,191.25
"39270",842,"LOLE",15,14,6,"The Frst Time I Ever Saw Your Face","Peter, Paul, and Mary","1965",NA,1946,4,19,"",841,399.475,"",24,232.76,191.32
"39271",842,"MBLO",15,8,13,"Reckoner","Radiohead","",NA,1953,2,NA,"",841,399.475,"",25,230.73,207.46
"39272",842,"MCOR",15,31,6,"Kalu","Dalva de Oliveira","1952",3,1964,4,-12,"",841,399.475,"",35,224.34,204.67
"39273",842,"NLEN",15,24,24,"Manual Labor","Hubert Ho","",3,1942,2,NA,"",841,399.475,"",26,197.21,173.82
"39274",842,"OADE",15,29,22,"Africa","Toto","1982",4,1970,4,12,"childhood",841,399.475,"y",27,229.22,216.35
"39275",842,"SCAE",15,15,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1965,4,-1,"",841,399.475,"",28,238.91,179.61
"39276",842,"TCIE",15,10,20,"Beyond the Horizon","Georg Hajdu","",NA,1960,2,NA,"",841,399.475,"",29,213.89,166.74
"39277",842,"TSTA",15,23,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1959,4,5,"childhood",841,399.475,"",30,236.8,189.41
"39278",843,"190904GHER1",15,4,14,"Nocturne in C Sharp minor","Chopin","",NA,1953,3,NA,"",841,399.475,"",1,204.34,187.22
"39279",843,"220914GHER1",15,26,15,"Nessun Dorma","Bocelli","",1,1952,2,NA,"",841,399.475,"",2,245.56,188.51
"39280",843,"AEHR",15,20,7,"Adagio for Strings","Barber","",NA,1960,1,NA,"",841,399.475,"",3,231.26,219.04
"39281",843,"ASHA",15,18,16,"Symphony No. 6 mvmt 1","Tchaikovsky","",NA,1951,2,NA,"",841,399.475,"",4,211.09,165.51
"39282",843,"BFOR",15,22,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1944,1,NA,"",841,399.475,"",5,211.69,166.5
"39283",843,"CWEI",15,7,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1941,4,23,"adulthood",841,399.475,"",6,208.16,163.82
"39284",843,"DFAI",15,12,8,"Symphony No. 2 Finale","Mahler","",NA,1953,1,NA,"",841,399.475,"",7,248.24,206.04
